Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold
0.02611683848797251,0.0,0.46341463414634154,0.37167070217917675,0.375,0.9999999999999998,0.43434343434343603,0.9500000000000028,0.0,0.4515132798023472,0.0,0.19244391971664698,0.4935649935649935,0.4402560455192034,0.0,0.0,0.2897940074906367,0.5,0.0,0.0,0.0,0.6666666666666667,0.0,0.28571428571428564,0.0,0.40625,0.0,0.11653116531165308,0.0,0.32098765432098764,0.0,0.0,0.0,0.0,,0.0,0.0,1.0
0.027491408934707903,0.0,0.6585365853658537,0.42736077481840196,0.5,0.33333333333333326,0.5555555555555571,0.25,0.2404761904761905,0.3971587399629401,0.0,0.2626918536009445,0.5135135135135135,0.6301564722617354,0.0,0.0,0.41479400749063666,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.42857142857142855,0.5,0.53125,0.5,0.3794037940379404,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,,0.0,0.9999999999999999,0.0
0.030927835051546396,1.0,0.3780487804878049,0.35169491525423735,0.875,0.33333333333333326,0.9595959595959584,0.9166666666666643,0.980952380952381,0.2816553428042001,0.0,0.7650531286894923,0.9407979407979408,0.9345661450924609,0.0,0.0,0.6151685393258427,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.42857142857142855,0.5,0.9479166666666643,0.5,0.5636856368563685,0.48514851485148514,0.5061728395061729,0.0,0.0,0.0,0.0,,0.0,0.09090909090909091,1.0
0.03230240549828179,0.0,0.6585365853658537,0.6118341404358354,0.75,0.33333333333333326,0.9696969696969688,0.93333333333333,0.0,0.014823965410747375,0.0,0.9634002361275088,0.8790218790218789,0.8662873399715505,0.0,0.0,0.5702247191011236,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.5714285714285714,0.0,0.9583333333333321,1.0,0.9024390243902438,0.0,0.9012345679012346,0.0,0.0,0.0,0.0,,0.0,0.5454545454545454,0.25
0.03367697594501719,0.0,0.4390243902439025,0.35805084745762716,0.375,0.9999999999999998,0.5656565656565675,0.2666666666666657,0.0,0.471278567016677,0.0,0.11334120425029515,0.4279279279279279,0.3677098150782362,0.0,0.0,0.24204119850187267,0.5,0.0,0.0,0.0,0.6666666666666667,0.0,0.42857142857142855,0.0,0.5416666666666643,0.0,0.30623306233062325,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.25
0.03711340206185568,0.6000000000000001,0.36585365853658536,0.312046004842615,0.375,0.33333333333333326,0.45454545454545325,0.0833333333333357,0.0,0.237183446571958,0.0,0.0,0.0604890604890605,0.6557610241820768,0.0,0.0,0.43164794007490637,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.42857142857142855,0.5,0.5,0.5,0.5582655826558265,0.0,0.30864197530864196,0.0,0.0,0.0,0.0,,0.0,0.09090909090909091,0.25
0.03917525773195877,0.39999999999999997,0.7195121951219513,0.6533746973365617,0.625,0.33333333333333326,0.9494949494949516,0.8999999999999986,0.0,0.0,0.0,0.5076741440377803,0.36679536679536673,0.30014224751066854,0.6375092661230541,0.0,0.600187265917603,0.0,0.0,0.5,1.0,0.6666666666666667,0.0,0.5714285714285714,0.0,0.9375,0.5,0.5487804878048781,0.0,0.43209876543209874,0.0,0.0,0.0,0.0,,0.0,0.6363636363636364,0.0
0.04054982817869417,0.0,0.36585365853658536,0.3170399515738499,0.375,0.9999999999999998,0.6262626262626263,0.36666666666666714,0.0,0.39036442248301423,0.0,0.08736717827626918,0.3153153153153153,0.2432432432432432,0.0,0.0,0.1601123595505618,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.6145833333333321,0.0,0.26016260162601623,0.48514851485148514,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5
0.04123711340206186,0.0,0.4024390243902439,0.7613498789346247,0.5,0.33333333333333326,0.9494949494949516,0.8999999999999986,0.0,0.5812229771463867,0.0,0.128099173553719,0.5585585585585585,0.5120910384068279,0.0,0.0,0.3370786516853933,0.5,0.0,0.0,1.0,0.6666666666666667,0.0,0.28571428571428564,0.0,0.9583333333333321,0.5,0.5636856368563685,0.0,0.30864197530864196,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,0.0
0.04261168384879726,1.0,0.1707317073170732,0.2596852300242131,0.75,0.33333333333333326,0.9696969696969688,0.93333333333333,0.42380952380952386,0.014823965410747375,0.0,0.79456906729634,0.6949806949806949,0.662873399715505,0.0,0.0,0.43632958801498123,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.42857142857142855,0.5,0.9583333333333321,0.5,0.43902439024390244,0.297029702970297,0.30246913580246915,0.0,0.0,0.0,0.0,,0.0,0.8181818181818182,0.25
0.04467353951890035,0.39999999999999997,0.5609756097560976,0.4979570217917676,0.75,0.33333333333333326,0.9494949494949516,0.9166666666666643,0.8190476190476191,0.0,0.0,0.6747343565525383,0.5489060489060489,0.5014224751066857,0.9859154929577464,0.0,0.9527153558052434,0.0,0.0,0.5,1.0,1.0,0.0,0.857142857142857,0.5,0.9375,1.0,0.9376693766937669,0.4752475247524752,0.9320987654320987,0.0,0.0,0.0,0.0,,0.0,0.8181818181818182,0.25
0.04604810996563574,0.0,0.5121951219512195,0.5792221549636805,0.625,0.33333333333333326,0.9393939393939412,0.8833333333333329,0.39761904761904765,0.6256948733786288,0.0,0.2597402597402597,0.7483912483912484,0.740398293029872,0.0,0.0,0.4873595505617978,0.5,0.0,0.5,0.0,0.6666666666666667,0.0,0.5714285714285714,0.0,0.9270833333333321,0.5,0.5392953929539295,0.3564356435643564,0.17901234567901234,0.0,0.0,0.0,0.0,,0.0,0.4545454545454545,0.25
0.046735395189003444,0.09999999999999998,0.20731707317073178,0.12091404358353514,0.25,0.6666666666666667,0.3535353535353529,0.0,0.0,0.0,0.0,0.4409681227863046,0.29407979407979407,0.2197724039829303,0.0,0.0,0.1446629213483146,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.3229166666666643,0.0,0.08130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4545454545454545,1.0
0.048797250859106536,0.0,0.47560975609756106,0.34723062953995165,0.25,0.6666666666666667,0.7272727272727266,0.93333333333333,0.0,0.34898085237801113,0.0,0.1652892561983471,0.3571428571428571,0.2894736842105263,0.0,0.0,0.19054307116104868,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.7604166666666643,0.5,0.27100271002710025,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4545454545454545,0.25
0.057044673539518906,0.0,0.6097560975609756,0.44506658595641646,0.375,0.33333333333333326,0.5050505050505052,0.1666666666666643,0.15714285714285717,0.0,0.0,0.6286894923258559,0.4987129987129987,0.44594594594594594,0.0,0.0,0.29353932584269665,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.42857142857142855,0.0,0.625,0.5,0.4078590785907859,0.18316831683168316,0.0,0.0,0.0,0.0,0.0,,0.0,0.5454545454545454,0.25
0.06460481099656358,0.39999999999999997,0.47560975609756106,0.47873789346246975,0.5,0.33333333333333326,0.8787878787878789,0.7833333333333314,0.0,0.4002470660901791,0.0,0.10389610389610389,0.3436293436293436,0.3321479374110953,0.6530763528539659,0.0,0.6310861423220974,0.5,0.0,0.5,1.0,0.6666666666666667,0.0,0.5714285714285714,0.0,0.8645833333333321,0.5,0.7100271002710028,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,0.25
0.06597938144329897,0.0,0.5853658536585367,0.5488801452784504,0.625,0.33333333333333326,0.8989898989898997,0.8166666666666629,0.4357142857142858,0.7177269919703522,0.0,0.2514757969303424,0.8352638352638353,0.8179231863442391,0.0,0.0,0.5383895131086143,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.42857142857142855,0.0,0.8854166666666643,0.5,0.42276422764227645,0.3910891089108911,0.17901234567901234,0.0,0.0,0.0,0.0,,0.0,0.6363636363636364,0.0
0.06666666666666668,0.0,0.524390243902439,0.5985926150121066,0.25,0.33333333333333326,0.5555555555555571,0.25,0.1142857142857143,0.32118591723285983,0.0,0.2597402597402597,0.43114543114543114,0.37126600284495026,0.0,0.0,0.2443820224719101,0.5,0.0,0.0,0.0,0.6666666666666667,0.0,0.42857142857142855,0.0,0.53125,0.0,0.3685636856368563,0.297029702970297,0.0,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,0.25
0.06941580756013746,0.39999999999999997,0.5731707317073171,0.4688256658595642,0.5,0.33333333333333326,0.7575757575757578,0.5833333333333357,0.8,0.0,0.0,0.4374262101534829,0.2902187902187902,0.38335704125177805,0.5596738324684951,0.0,0.6058052434456929,0.0,0.0,0.5,1.0,0.6666666666666667,0.0,0.5714285714285714,0.5,0.7395833333333321,0.5,0.42818428184281837,0.4752475247524752,0.2839506172839506,0.0,0.0,0.0,0.0,,0.0,0.4545454545454545,1.0
0.07079037800687286,0.0,0.7804878048780489,0.5593220338983051,0.625,0.33333333333333326,1.0,0.9833333333333343,0.0,0.0,0.0,0.7237308146399055,0.6023166023166023,0.5604551920341394,0.0,0.0,0.36891385767790263,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.42857142857142855,0.0,0.9895833333333321,1.0,0.7859078590785906,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,1.0
0.07560137457044674,0.3,0.5487804878048781,0.4929630750605327,0.5,0.0,0.4444444444444464,0.36666666666666714,0.0,0.27424336009882644,0.0,0.3246753246753247,0.45302445302445304,0.5533428165007113,0.47368421052631576,0.0,0.6633895131086143,0.0,0.0,0.5,0.0,1.0,0.0,0.5714285714285714,0.0,0.4166666666666643,0.0,0.22357723577235772,0.4504950495049505,0.0,0.0,0.0,0.0,0.0,,0.0,0.8181818181818182,0.0
0.08041237113402062,0.0,0.5365853658536586,0.41812953995157387,0.375,0.33333333333333326,0.9696969696969688,0.9500000000000028,0.0,0.0,0.0,0.6641086186540731,0.5373230373230373,0.488620199146515,0.0,0.0,0.3216292134831461,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.28571428571428564,0.0,0.96875,0.5,0.3658536585365853,0.19801980198019803,0.3950617283950617,0.0,0.0,0.0,0.0,,0.0,0.2727272727272727,0.25
0.08178694158075603,0.39999999999999997,0.426829268292683,0.4124546004842615,0.5,0.33333333333333326,0.9595959595959584,0.93333333333333,0.0,0.0,0.0,0.42975206611570244,0.28185328185328185,0.2062588904694168,0.5396590066716086,0.0,0.47659176029962547,0.0,0.0,0.5,1.0,0.6666666666666667,0.0,0.7142857142857142,0.5,0.9479166666666643,0.5,0.3116531165311653,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,,0.0,0.5454545454545454,0.0
0.08453608247422681,1.0,0.30487804878048785,0.36940072639225185,0.5,0.33333333333333326,0.8383838383838373,0.7166666666666686,0.0,0.1852995676343422,0.0,0.5306965761511215,0.5849420849420849,0.5412517780938834,0.0,0.0,0.35627340823970033,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.28571428571428564,0.0,0.8229166666666643,0.5,0.5013550135501355,0.0,0.38888888888888884,0.0,0.0,0.0,0.0,,0.0,0.1818181818181818,0.5
0.0879725085910653,0.39999999999999997,0.47560975609756106,0.3465496368038741,0.5,0.33333333333333326,0.5656565656565675,0.2666666666666657,0.6333333333333334,0.31624459542927735,0.0,0.08736717827626918,0.23809523809523808,0.15789473684210525,0.5100074128984433,0.0,0.42602996254681647,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.42857142857142855,0.5,0.5416666666666643,0.5,0.39701897018970184,0.46534653465346537,0.6666666666666666,0.0,0.0,0.0,0.0,,0.0,0.5454545454545454,0.0
0.0893470790378007,0.39999999999999997,0.7073170731707318,0.8467009685230025,0.625,0.6666666666666667,0.5656565656565675,0.2666666666666657,0.7357142857142858,0.27486102532427426,0.0,0.2827626918536009,0.407979407979408,0.5533428165007113,0.6975537435137138,0.0,0.8047752808988765,0.0,0.0,0.5,1.0,1.0,0.0,0.7142857142857142,1.0,0.5416666666666643,0.5,0.4430894308943089,0.2599009900990099,0.4074074074074074,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,0.0
0.0907216494845361,0.0,0.5487804878048781,0.33126513317191286,0.375,0.6666666666666667,0.4949494949494948,0.8666666666666671,0.0,0.250154416306362,0.0,0.3884297520661157,0.49742599742599736,0.6322901849217639,0.0,0.0,0.41619850187265917,0.5,0.0,0.0,0.0,0.6666666666666667,0.0,0.5714285714285714,0.0,0.625,0.5,0.6287262872628727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5454545454545454,0.25
0.09278350515463918,0.0,0.6097560975609756,0.5591707021791767,0.625,0.6666666666666667,0.6060606060606055,0.3333333333333357,0.6857142857142857,0.0,0.0,0.7697756788665879,0.6525096525096525,0.8847795163584637,0.0,0.0,0.5823970037453183,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.5714285714285714,0.5,0.5833333333333321,0.5,0.5013550135501355,0.24257425742574257,0.0,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,0.5
0.09484536082474228,0.39999999999999997,0.524390243902439,0.4582324455205812,0.75,0.33333333333333326,0.8989898989898997,0.8333333333333357,0.761904761904762,0.4126003705991353,0.0,0.1983471074380165,0.45945945945945943,0.4025604551920342,0.6286137879911045,0.0,0.6619850187265918,0.0,0.0,0.5,1.0,0.6666666666666667,0.0,0.5714285714285714,1.0,0.8854166666666643,1.0,0.6775067750677506,0.5544554455445545,0.654320987654321,0.0,0.0,0.0,0.0,,0.0,0.9999999999999999,0.5
0.09553264604810997,0.39999999999999997,0.426829268292683,0.9394673123486683,0.5,0.33333333333333326,0.8787878787878789,0.7833333333333314,0.0,0.5071031500926498,0.0,0.06316410861865407,0.41055341055341055,0.34850640113798015,0.6197183098591549,0.0,0.6207865168539326,0.5,0.0,0.5,1.0,0.6666666666666667,0.0,0.5714285714285714,0.0,0.8645833333333321,0.5,0.42005420054200543,0.6831683168316832,0.611111111111111,0.0,0.0,0.0,0.0,,0.0,0.6363636363636364,0.75
0.09690721649484538,0.0,0.5853658536585367,0.6533746973365617,0.625,0.33333333333333326,0.9595959595959584,0.9166666666666643,0.0,0.8029647930821495,0.0,0.256198347107438,0.9292149292149292,0.9217638691322902,0.0,0.0,0.6067415730337079,0.5,0.0,0.5,0.0,0.6666666666666667,0.0,0.5714285714285714,0.0,0.9479166666666643,0.5,0.6775067750677506,0.39603960396039606,0.14814814814814814,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.09759450171821307,0.3,0.5,0.4169188861985472,0.375,0.0,0.42424242424242564,0.03333333333333144,0.0,0.3131562693020383,0.0,0.23789846517119242,0.398970398970399,0.33570412517780945,0.352112676056338,0.0,0.44335205992509363,0.0,0.0,0.5,0.0,1.0,0.0,0.42857142857142855,0.0,0.8958333333333321,0.5,0.7588075880758807,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4545454545454545,1.0
0.09828178694158077,0.0,0.5853658536585367,0.5542524213075061,0.625,0.33333333333333326,0.8989898989898997,0.8166666666666629,0.4357142857142858,0.41939468807906116,0.0,0.4787485242030696,0.7722007722007722,0.7560455192034139,0.0,0.0,0.49765917602996257,0.5,0.0,0.5,0.0,0.6666666666666667,0.0,0.42857142857142855,0.0,0.8854166666666643,0.5,0.565040650406504,0.3564356435643564,0.17901234567901234,0.0,0.0,0.0,0.0,,0.0,0.4545454545454545,0.75
0.10034364261168385,0.09999999999999998,0.25609756097560976,0.23532082324455206,0.375,0.9999999999999998,0.21212121212121104,0.7166666666666686,0.0,0.12909203211859174,0.0,0.2987012987012987,0.2734877734877735,0.31081081081081086,0.0,0.0,0.20458801498127344,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.28571428571428564,0.0,0.17708333333333215,0.0,0.027100271002710008,0.1188118811881188,0.0,0.0,0.0,0.0,0.0,,0.0,0.9090909090909091,0.75
0.10790378006872853,0.39999999999999997,0.7560975609756099,0.6804630750605327,0.75,0.33333333333333326,1.0,1.0,0.2,0.0,0.0,0.45690672963400236,0.31145431145431146,0.23897581792318634,0.8851000741289844,0.0,0.7162921348314607,0.0,0.0,0.5,1.0,1.0,0.0,0.7142857142857142,0.5,0.9895833333333321,1.0,0.7046070460704608,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,1.0
0.10859106529209624,0.39999999999999997,0.8536585365853658,0.7220036319612592,0.625,0.33333333333333326,0.9494949494949516,0.9166666666666643,0.0,0.13712168004941322,0.0,0.4539551357733176,0.4510939510939511,0.3933143669985776,0.7086730911786508,0.0,0.7064606741573034,0.0,0.0,0.5,1.0,0.6666666666666667,0.0,0.7142857142857142,0.5,0.9375,0.5,0.7018970189701896,0.0,0.8395061728395061,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,1.0
0.11134020618556702,0.0,0.7926829268292684,0.6940072639225182,0.625,0.33333333333333326,0.9595959595959584,0.9166666666666643,0.5380952380952382,0.7418159357628166,0.0,0.20070838252656434,0.805019305019305,0.7844950213371267,0.0,0.0,0.5163857677902621,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.5714285714285714,0.5,0.9479166666666643,0.5,0.5040650406504066,0.0,0.43209876543209874,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,1.0
0.1147766323024055,0.39999999999999997,0.6829268292682927,0.5714285714285715,0.75,0.33333333333333326,0.9797979797979792,0.9500000000000028,0.7142857142857143,0.7955528103767758,0.0,0.17355371900826447,0.8314028314028314,0.833570412517781,0.4084507042253521,0.0,0.8066479400749064,0.5,0.0,0.0,1.0,0.6666666666666667,0.0,0.7142857142857142,0.5,0.96875,1.0,0.8523035230352303,0.4405940594059406,0.7407407407407407,0.0,0.0,0.0,0.0,,0.0,0.9090909090909091,0.25
0.1154639175257732,0.39999999999999997,0.3902439024390244,0.39603510895883776,0.625,0.33333333333333326,0.9494949494949516,0.8999999999999986,0.0,0.0,0.0,0.4958677685950413,0.35392535392535396,0.28591749644381226,0.6523350630096367,0.0,0.600187265917603,0.0,0.0,0.5,1.0,0.6666666666666667,0.0,0.5714285714285714,0.5,0.9375,0.5,0.3794037940379404,0.24752475247524752,0.2962962962962963,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,0.25
0.13195876288659794,0.0,0.46341463414634154,0.45452481840193704,0.625,0.33333333333333326,0.8989898989898997,0.8166666666666629,0.0,0.3458925262507721,0.0,0.5141676505312869,0.7342342342342342,0.7062588904694169,0.0,0.0,0.4648876404494382,0.5,0.0,0.5,0.0,0.6666666666666667,0.0,0.42857142857142855,0.0,0.8854166666666643,0.5,0.6856368563685638,0.0,0.21604938271604937,0.0,0.0,0.0,0.0,,0.0,0.7272727272727273,0.75
0.13333333333333336,0.0,0.36585365853658536,0.31552663438256656,0.375,0.9999999999999998,0.6262626262626263,0.36666666666666714,0.0,0.24088943792464487,0.0,0.27981109799291615,0.36936936936936937,0.3029871977240398,0.0,0.0,0.199438202247191,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.28571428571428564,0.0,0.78125,0.0,0.26016260162601623,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.36363636363636365,0.5
0.13745704467353953,0.0,0.6097560975609756,0.41888619854721554,0.25,0.33333333333333326,0.9393939393939412,0.8999999999999986,0.0,0.0,0.0,0.6617473435655253,0.5347490347490347,0.4857752489331437,0.0,0.0,0.31975655430711614,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.28571428571428564,0.0,0.9270833333333321,0.5,0.3794037940379404,0.32673267326732675,0.3950617283950617,0.0,0.0,0.0,0.0,,0.0,0.1818181818181818,1.0
